"ID"	"ItemNumber"	"ArgumentOrder"	"ExperimentID"	"ParticipantID"	"VerbType"	"RE1"	"RE2"	"REP"	"ContextS"	"ContextVinf"	"ContextVaux"	"ContextV"	"ContextValency"	"AntecedentAnswer"	"TargetPrompt"	"RE1gennum"	"RE1case"	"RE1gram"	"RE1proto"	"RE1art"	"RE2gennum"	"RE2case"	"RE2gram"	"RE2proto"	"RE2art"	"REPgennum"	"REPcase"	"REPtype"	"RE1role"	"RE2role"	"EGLM_7b_t00_comp_Completion"	"EGLM_7b_t00_comp_Antecedens"	"EGLM_7b_t02_comp_Completion"	"EGLM_7b_t02_comp_Antecedens"	"EGLM_7b_t05_comp_Completion"	"EGLM_7b_t05_comp_Antecedens"	"EMG_70b_t00_comp_Completion"	"EMG_70b_t00_comp_Antecedens"	"EMG_70b_t02_comp_Completion"	"EMG_70b_t02_comp_Antecedens"	"EMG_70b_t05_comp_Completion"	"EMG_70b_t05_comp_Antecedens"	"GPT4_t05_comp_Completion"	"GPT4_t05_comp_Antecedens"	"MIX_8x7b_t00_comp_Completion"	"MIX_8x7b_t00_comp_Antecedens"	"MIX_8x7b_t02_comp_Completion"	"MIX_8x7b_t02_comp_Antecedens"	"MIX_8x7b_t05_comp_Completion"	"MIX_8x7b_t05_comp_Antecedens"	"SKLM_7b_t00_comp_Completion"	"SKLM_7b_t00_comp_Antecedens"	"SKLM_7b_t02_comp_Completion"	"SKLM_7b_t02_comp_Antecedens"	"SKLM_7b_t05_comp_Completion"	"SKLM_7b_t05_comp_Antecedens"
"263"	"ID_100263"	"11"	"OS"	"A1"	"A1_VP08"	"SimpleTransitive"	"Den Raser"	"der Polizist"	"Dieser"	"Den Raser will der Polizist prüfen"	"prüfen"	"will"	"prüfen"	"2"	"NP1"	"Dieser hat	Auf was bezieht sich das \"Dieser\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"dieser"	"O"	"S"	"Dieser hat einen Unfall verursacht."	"Auf Raser"	"Dieser hat einen Unfall verursacht."	"Auf Raser"	"Dieser hat einen Unfall verursacht."	"Auf Raser"	"Den Raser will der Polizist prüfen. Dieser hat über 200 km/h gefahren."	"Auf Raser"	"Diese hat die Geschwindigkeitsbegrenzung überschritten."	"Auf Raser"	"Den Raser will der Polizist prüfen. Dieser hat über 200 km/h geschossen."	"Auf Raser"	"Dieser hat die Geschwindigkeitsbegrenzung deutlich überschritten."	"Dieser bezieht sich auf Raser."	"Dieser hat einen Unfall verursacht."	"Auf Raser"	"Dieser hat einen Unfall verursacht."	"Auf Raser"	"...einen Unfall verursacht."	"Auf Raser"	"Dieser hat einen verdächtigen Schnurrbart."	"Auf Raser"	"Dieser hat einen verdächtigen Schnurrbart."	"Auf Raser"	"diesen für unrechtmäßig erklärt."	"Auf Raser"
"264"	"ID_100264"	"11"	"OS"	"A1"	"A1_VP09"	"SimpleTransitive"	"Den Raser"	"der Polizist"	"Dieser"	"Den Raser will der Polizist prüfen"	"prüfen"	"will"	"prüfen"	"2"	"NP1"	"Dieser hat	Auf was bezieht sich das \"Dieser\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"dieser"	"O"	"S"	"Dieser hat einen Unfall verursacht."	"Auf Raser"	"Dieser hat einen Unfall verursacht."	"Auf Raser"	"Dieser hat einen Unfall verursacht."	"Auf Raser"	"Den Raser will der Polizist prüfen. Dieser hat über 200 km/h gefahren."	"Auf Raser"	NA	NA	"Den Raser will der Polizist prüfen. Dieser hat zu viel Geschwindigkeit gefahren."	"Auf Raser"	"Dieser hat möglicherweise die Geschwindigkeitsbegrenzung überschritten."	"Dieser bezieht sich auf den Raser."	"Dieser hat einen Unfall verursacht."	"Auf Raser"	"Dieser hat einen Unfall verursacht."	"Auf Raser"	"dieser hat ein rotes Auto gefahren."	"Auf Polizist"	"Dieser hat einen verdächtigen Schnurrbart."	"Auf Raser"	"Dieser hat eine scharfe Klinge."	"Auf Raser"	"Den Raser nicht mit sich getragen."	"Auf den Raser."
"265"	"ID_100265"	"11"	"OS"	"A1"	"A1_VP10"	"SimpleTransitive"	"Den Raser"	"der Polizist"	"Dieser"	"Den Raser will der Polizist prüfen"	"prüfen"	"will"	"prüfen"	"2"	"NP1"	"Dieser hat	Auf was bezieht sich das \"Dieser\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"dieser"	"O"	"S"	"Dieser hat einen Unfall verursacht."	"Auf Raser"	"Dieser hat einen Unfall verursacht."	"Auf Raser"	"Dieser hat einen Unfall verursacht."	"Auf Raser"	"Den Raser will der Polizist prüfen. Dieser hat über 200 km/h gefahren."	"Auf Raser"	"Diese hat eine Geschwindigkeitsüberschreitung begangen."	"Auf Raser"	"Den Raser will der Polizist prüfen. Dieser hat eine hohe Geschwindigkeit gefahren."	"Auf Raser"	"Dieser hat die Geschwindigkeitsbegrenzung deutlich überschritten."	"Dieser bezieht sich auf den Raser aus dem vorherigen Satz."	"Dieser hat einen Unfall verursacht."	"Auf Raser"	"Dieser hat einen Unfall verursacht."	"Auf Raser"	"diesen Unfall verursacht."	"Auf Polizist"	"Dieser hat einen verdächtigen Schnurrbart."	"Auf Raser"	"Dieser hat einen verdächtigen Schnurrbart."	"Auf Raser"	"Dieser hat ein Verkehrsvergehen begangen."	"Auf Raser"
"266"	"ID_100266"	"11"	"OS"	"A1"	"A1_VP11"	"SimpleTransitive"	"Den Raser"	"der Polizist"	"Dieser"	"Den Raser will der Polizist prüfen"	"prüfen"	"will"	"prüfen"	"2"	"NP1"	"Dieser hat	Auf was bezieht sich das \"Dieser\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"dieser"	"O"	"S"	"Dieser hat einen Unfall verursacht."	"Auf Raser"	"Dieser hat einen Unfall verursacht."	"Auf Raser"	"Dieser hat einen Unfall verursacht."	"Auf Raser"	"Den Raser will der Polizist prüfen. Dieser hat über 200 km/h gefahren."	"Auf Raser"	"Diese hat die Geschwindigkeitsbegrenzung überschritten."	"Auf Raser"	"Der Raser will der Polizist prüfen. Dieser hat das Tempolimit überschritten."	"Auf Raser"	"Dieser hat gerade die Geschwindigkeitsbegrenzung deutlich überschritten."	"Dieser bezieht sich auf den Raser."	"Dieser hat einen Unfall verursacht."	"Auf Raser"	"Dieser hat einen Unfall verursacht."	"Auf Raser"	"dieser hat einen Unfall verursacht."	"Auf Raser"	"Dieser hat einen verdächtigen Schnurrbart."	"Auf Raser"	"Dieser hat einen verdächtigen Schnitt auf der Wange."	"Auf Raser"	"Dieser hat einen verdächtigen Brief in der Tasche."	"Auf Raser"
"267"	"ID_100267"	"29"	"OS"	"A1"	"A1_VP07"	"SimpleTransitive"	"Den Abenteurer"	"der Journalist"	"Dieser"	"Den Abenteurer soll der Journalist fotografieren"	"fotografieren"	"soll"	"fotografieren"	"2"	"NP1"	"Dieser hat	Auf was bezieht sich das \"Dieser\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"dieser"	"O"	"S"	"Dieser hat einen mysteriösen Tempel entdeckt."	"Auf Abenteurer"	"Dieser hat einen riesigen Drachen gebaut."	"Auf Abenteurer"	"Dieser hat eine unglaublich beeindruckende Geschichte zu erzählen."	"Auf Abenteurer"	"Den Abenteurer soll der Journalist fotografieren. Dieser hat eine seltene Tierart entdeckt."	"Auf Abenteurer"	"Diesen hat einen riesigen Fisch gefangen."	"Auf Abenteurer"	"Den Abenteurer soll der Journalist fotografieren. Dieser hat das größte Krakenmonster auf dem Planeten entdeckt."	"Auf Abenteurer"	"Dieser hat gerade eine seltene Pflanzenart entdeckt."	"Dieser bezieht sich auf der Journalist."	"Dieser hat eine seltene Tierart entdeckt."	"Auf Abenteurer"	"Dieser hat eine Kamera dabei."	"Auf Journalist"	"Dieser hat ein riesiges Abenteuer hinter sich."	"Auf Abenteurer"	"Diesen in der Nähe eines gefährlichen Abgrunds entdeckt."	"Auf Abenteurer"	"Diesen in einer gefährlichen Situation gesehen."	"Auf Abenteurer"	"Diesen Auftrag erhalten."	"Auf Abenteurer"
"268"	"ID_100268"	"29"	"OS"	"A1"	"A1_VP08"	"SimpleTransitive"	"Den Abenteurer"	"der Journalist"	"Dieser"	"Den Abenteurer soll der Journalist fotografieren"	"fotografieren"	"soll"	"fotografieren"	"2"	"NP1"	"Dieser hat	Auf was bezieht sich das \"Dieser\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"dieser"	"O"	"S"	"Dieser hat einen mysteriösen Tempel entdeckt."	"Auf Abenteurer"	"Dieser hat einen mysteriösen Tempel entdeckt."	"Auf Abenteurer"	"Dieser hat einen unglaublichen Schatz entdeckt."	"Dieser bezieht sich auf Abenteurer"	"Den Abenteurer soll der Journalist fotografieren. Dieser hat eine seltene Tierart entdeckt."	"Auf Abenteurer"	"Diesen hat einen riesigen Fisch gefangen."	"Auf Abenteurer"	"Den Abenteurer soll der Journalist fotografieren. Dieser hat eine seltene Tierart entdeckt."	"Auf Abenteurer"	"Dieser hat sich jedoch in der dichten Dschungelvegetation versteckt."	"Dieser bezieht sich auf den Journalisten."	"Dieser hat eine seltene Tierart entdeckt."	"Auf Abenteurer"	"Dieser hat eine seltene Tierart entdeckt."	"Auf Abenteurer"	"diesen Moment gerade entdeckt."	"Auf Journalist"	"Diesen in der Nähe eines gefährlichen Abgrunds entdeckt."	"Auf Abenteurer"	"Diesen in der Wüste entdeckt."	"Auf Abenteurer"	"Den Journalisten bereits in der Vergangenheit porträtiert."	"Auf Journalist"
"269"	"ID_100269"	"29"	"OS"	"A1"	"A1_VP09"	"SimpleTransitive"	"Den Abenteurer"	"der Journalist"	"Dieser"	"Den Abenteurer soll der Journalist fotografieren"	"fotografieren"	"soll"	"fotografieren"	"2"	"NP1"	"Dieser hat	Auf was bezieht sich das \"Dieser\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"dieser"	"O"	"S"	"Dieser hat einen mysteriösen Tempel entdeckt."	"Auf Abenteurer"	"Dieser hat einen mysteriösen Tempel entdeckt."	"Auf Abenteurer"	"Dieser hat einen riesigen Drachen gebaut."	"Auf Abenteurer"	"Den Abenteurer soll der Journalist fotografieren. Dieser hat eine seltene Tierart entdeckt."	"Auf Abenteurer"	NA	NA	"Den Abenteurer soll der Journalist fotografieren. Dieser hat eine aufregende Geschichte erlebt."	"Auf Abenteurer"	"Dieser hat bereits seine Kamera bereit und wartet auf den perfekten Moment, um abzudrücken."	"Dieser bezieht sich auf den Journalisten."	"Dieser hat eine seltene Tierart entdeckt."	"Auf Abenteurer"	"Dieser hat ein Messer in der Hand."	"Auf Abenteurer"	"Dieser hat ein besonderes Artefakt gefunden."	"Auf Abenteurer"	"Diesen in der Nähe eines gefährlichen Abgrunds entdeckt."	"Auf Abenteurer"	"Diesen in einem gefährlichen Abenteuer erwischt."	"Auf Abenteurer"	"Eine seltene Art von Vogel gesehen."	"Auf Journalist"
"270"	"ID_100270"	"29"	"OS"	"A1"	"A1_VP10"	"SimpleTransitive"	"Den Abenteurer"	"der Journalist"	"Dieser"	"Den Abenteurer soll der Journalist fotografieren"	"fotografieren"	"soll"	"fotografieren"	"2"	"NP1"	"Dieser hat	Auf was bezieht sich das \"Dieser\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"dieser"	"O"	"S"	"Dieser hat einen mysteriösen Tempel entdeckt."	"Auf Abenteurer"	"Dieser hat einen mysteriösen Schatz gefunden."	"Auf Abenteurer"	"Dieser hat eine bemerkenswerte Geschichte zu erzählen."	"Auf Abenteurer"	"Den Abenteurer soll der Journalist fotografieren. Dieser hat eine seltene Tierart entdeckt."	"Auf Abenteurer"	"Diese hat einen riesigen Fisch gefangen."	"Auf Abenteurer"	"Den Abenteurer soll der Journalist fotografieren. Dieser hat ein Geheimnis entdeckt."	"Auf Abenteurer"	"Dieser hat bereits seine Kamera für das perfekte Bild eingestellt."	"Dieser bezieht sich auf den Journalisten."	"Dieser hat eine seltene Tierart entdeckt."	"Auf Abenteurer"	"Dieser hat eine seltene Tierart entdeckt."	"Auf Abenteurer"	"Dieser hat eine Brille und einen Bart."	"Auf Abenteurer"	"Diesen in der Nähe eines gefährlichen Abgrunds entdeckt."	"Auf Abenteurer"	"Diesen einen Tag zuvor in der Stadt gesehen."	"Auf Journalist"	"Dieser hat einen einzigartigen Look."	"Auf Abenteurer"
"271"	"ID_100271"	"29"	"OS"	"A1"	"A1_VP11"	"SimpleTransitive"	"Den Abenteurer"	"der Journalist"	"Dieser"	"Den Abenteurer soll der Journalist fotografieren"	"fotografieren"	"soll"	"fotografieren"	"2"	"NP1"	"Dieser hat	Auf was bezieht sich das \"Dieser\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"dieser"	"O"	"S"	"Dieser hat einen mysteriösen Tempel entdeckt."	"Auf Abenteurer"	"Dieser hat einen mysteriösen Tempel entdeckt."	"Auf Abenteurer"	"Dieser hat einen mysteriösen Tempel entdeckt."	"Auf Abenteurer"	"Den Abenteurer soll der Journalist fotografieren. Dieser hat eine seltene Tierart entdeckt."	"Auf Abenteurer"	"Diese hat einen neuen Artikel veröffentlicht."	"Auf Journalist"	""	""	"Dieser hat gerade eine seltene Pflanze entdeckt."	"Dieser bezieht sich auf den Abenteurer."	"Dieser hat eine seltene Tierart entdeckt."	"Auf Abenteurer"	"Dieser hat eine seltene Tierart entdeckt."	"Auf Abenteurer"	"Dieser hat ein besonderes Artefakt gefunden."	"Auf Abenteurer."	"Diesen in der Nähe eines gefährlichen Abgrunds entdeckt."	"Auf Abenteurer"	"Diesen in der Nähe eines gefährlichen Abgrunds entdeckt."	"Auf Abenteurer"	"Diesen Tag schon eine Vielzahl von Abenteuern erlebt."	"Auf Abenteurer"
"272"	"ID_100272"	"35"	"OS"	"A1"	"A1_VP07"	"SimpleTransitive"	"Den Koch"	"der Ober"	"Dieser"	"Den Koch soll der Ober loben"	"loben"	"soll"	"loben"	"2"	"NP1"	"Dieser hat	Auf was bezieht sich das \"Dieser\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"dieser"	"O"	"S"	"Dieser hat ein köstliches Gericht zubereitet."	"Auf Koch"	"Dieser hat ein köstliches Gericht zubereitet."	"Auf Koch"	"Dieser hat ein köstliches Essen gekocht."	"Auf Koch"	"Den Koch soll der Ober loben. Dieser hat den Kunden zufriedengestellt."	"Auf Koch"	"Diese haben den Koch zum Chefkoch befördert."	"Auf Ober"	"Den Koch soll der Ober loben. Dieser hat den Speiseplan für das Wochenende erstellt."	"Auf Koch"	"Dieser hat ein exquisites Fünf-Gänge-Menü kreiert."	"Dieser bezieht sich auf der Ober."	"Dieser hat die Speisen gut zubereitet."	"Auf Koch"	"Dieser hat eine hervorragende Arbeit geleistet."	"Auf Koch"	"diesen Kuchen gebacken."	"Auf Koch"	"Dieser hat eine exzellente Kochkunst gezeigt."	"Auf Koch"	"Dieser hat eine exzellente Küchenausbildung."	"Auf Koch"	"Dieser hat das Essen perfekt zubereitet."	"Auf Koch"
"273"	"ID_100273"	"35"	"OS"	"A1"	"A1_VP08"	"SimpleTransitive"	"Den Koch"	"der Ober"	"Dieser"	"Den Koch soll der Ober loben"	"loben"	"soll"	"loben"	"2"	"NP1"	"Dieser hat	Auf was bezieht sich das \"Dieser\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"dieser"	"O"	"S"	"Dieser hat ein köstliches Gericht zubereitet."	"Auf Koch"	"Dieser hat ein köstliches Gericht zubereitet."	"Auf Koch"	"Dieser hat ein köstliches Menü zubereitet."	"Auf Koch"	"Den Koch soll der Ober loben. Dieser hat den Kunden zufriedengestellt."	"Auf Koch"	"Diese hat den Chefkoch beeindruckt."	"Auf Koch"	"Den Koch soll der Ober loben. Dieser hat den Service gut organisiert"	"Auf Koch"	"Dieser hat ein außergewöhnlich leckeres Gericht zubereitet."	"Dieser bezieht sich auf den Koch."	"Dieser hat die Speisen gut zubereitet."	"Auf Koch"	"Dieser hat die Speisen gut zubereitet."	"Auf Koch"	"Den Kuchen gut gemacht."	"Auf Koch"	"Dieser hat eine exzellente Kochkunst gezeigt."	"Auf Koch"	"Dieser hat eine exzellente Kochkunst."	"Auf Ober"	"Den Koch soll der Ober loben. Dieser hat einen wundervollen Geruch verbreitet."	"Auf Ober"
"274"	"ID_100274"	"35"	"OS"	"A1"	"A1_VP09"	"SimpleTransitive"	"Den Koch"	"der Ober"	"Dieser"	"Den Koch soll der Ober loben"	"loben"	"soll"	"loben"	"2"	"NP1"	"Dieser hat	Auf was bezieht sich das \"Dieser\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"dieser"	"O"	"S"	"Dieser hat ein köstliches Gericht zubereitet."	"Auf Koch"	"Dieser hat ein köstliches Gericht zubereitet."	"Auf Koch"	"Dieser hat ein köstliches Gericht zubereitet."	"Auf Koch"	"Den Koch soll der Ober loben. Dieser hat den Kunden zufriedengestellt."	"Auf Koch"	"Diese hat den Kunden zufriedengestellt."	"Auf Koch"	"Der Koch soll den Ober loben. Dieser hat"	"Auf Ober"	"Dieser hat ein exquisites Fünf-Gänge-Menü kreiert."	"Dieser bezieht sich auf der Ober in dem vorgegebenen Satz."	"Dieser hat die Speisen gut zubereitet."	"Auf Koch"	"Dieser hat ein wunderbares Menü zubereitet."	"Auf Koch"	"...eine tolle Arbeit geleistet."	"Auf den Koch"	"Dieser hat eine exzellente Kochkunst gezeigt."	"Auf Koch"	"Dieser hat eine hervorragende Leistung gezeigt."	"Auf Koch"	"Dieser hat eine hervorragende Leistung gezeigt."	"Auf Ober"
"275"	"ID_100275"	"35"	"OS"	"A1"	"A1_VP10"	"SimpleTransitive"	"Den Koch"	"der Ober"	"Dieser"	"Den Koch soll der Ober loben"	"loben"	"soll"	"loben"	"2"	"NP1"	"Dieser hat	Auf was bezieht sich das \"Dieser\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"dieser"	"O"	"S"	"Dieser hat ein köstliches Gericht zubereitet."	"Auf Koch"	"Dieser hat ein köstliches Essen zubereitet."	"Auf Koch"	"Dieser hat ein köstliches Mahl zubereitet."	"Auf Koch"	"Den Koch soll der Ober loben. Dieser hat den Kunden zufriedengestellt."	"Auf Koch"	"Diese hat die besten Pommes frites gekocht."	"Auf Koch"	"Den Koch soll der Ober loben. Dieser hat die besten Pommes frites gekocht."	"Auf Koch"	"Dieser hat ein exquisites Fünf-Gänge-Menü kreiert."	"Dieser bezieht sich auf der Ober in dem vorgegebenen Satz."	"Dieser hat die Speisen gut zubereitet."	"Auf Koch"	"Dieser hat die Speisen gut zubereitet."	"Auf Koch"	"...ein sehr gutes Essen gekocht."	"Auf Koch"	"Dieser hat eine exzellente Kochkunst gezeigt."	"Auf Koch"	"Dieser hat einen tollen Kuchen zubereitet."	"Auf Koch"	"Diesen Koch zum Chef ernannt."	"Auf Ober"
"276"	"ID_100276"	"35"	"OS"	"A1"	"A1_VP11"	"SimpleTransitive"	"Den Koch"	"der Ober"	"Dieser"	"Den Koch soll der Ober loben"	"loben"	"soll"	"loben"	"2"	"NP1"	"Dieser hat	Auf was bezieht sich das \"Dieser\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"dieser"	"O"	"S"	"Dieser hat ein köstliches Gericht zubereitet."	"Auf Koch"	"Dieser hat ein köstliches Gericht zubereitet."	"Auf Koch"	"Dieser hat ein köstliches Essen zubereitet."	"Auf Koch"	"Den Koch soll der Ober loben. Dieser hat den Kunden zufriedengestellt."	"Auf Koch"	"Diese hat die besten Pommes frites gekocht."	"Auf Koch"	"Der Koch soll den Ober loben. Dieser hat"	"Auf Ober"	"Dieser hat ein außergewöhnliches Menü kreiert."	"Dieser bezieht sich auf der Ober."	"Dieser hat die Speisen gut zubereitet."	"Auf Koch"	"Dieser hat die Speisen gut zubereitet."	"Auf Koch"	"diesen Morgen ein wunderbares Omelette zubereitet."	"Auf der Ober"	"Dieser hat eine exzellente Kochkunst gezeigt."	"Auf Koch"	"Dieser hat eine exzellente Kochkunst gezeigt."	"Auf Koch"	"Dieser hat die beste Pizza in der Stadt gemacht."	"Auf Koch"
"277"	"ID_100277"	"21"	"OS"	"A1"	"A1_VP07"	"SimpleTransitive"	"Den Assistenten"	"der Vorgesetzte"	"Er"	"Den Assistenten will der Vorgesetzte suchen"	"suchen"	"will"	"suchen"	"2"	"NP1"	"Er hat	Auf was bezieht sich das \"Er\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"er"	"O"	"S"	"Er hat eine wichtige Information für ihn."	"Auf Vorgesetzten"	"Er hat eine wichtige Information für ihn."	"Auf Vorgesetzten"	"Er hat sich in den Garten verirrt."	"Auf Vorgesetzten"	"Den Assistenten will der Vorgesetzte suchen. Er hat den Schlüssel verloren."	"Auf Vorgesetzten"	"Er hat den Assistenten gefunden."	"Auf Vorgesetzten"	"Den Assistenten will der Vorgesetzte suchen. Er hat den Tag über gearbeitet und ist jetzt müde."	"Auf Vorgesetzten"	"Er hat wichtige Unterlagen, die sofort benötigt werden."	"Das Er bezieht sich auf den Assistenten."	"Er hat eine wichtige Nachricht."	"Auf den Assistenten"	"Er hat eine wichtige Nachricht."	"Auf den Assistenten"	"Er hat die Nerven verloren."	"Auf den Assistenten"	"Er hat einen wichtigen Auftrag erhalten."	"Auf Vorgesetzten"	"Er hat einen wichtigen Auftrag erhalten."	"Auf den Assistenten"	"Er hat einen Wortschatztest abgelegt."	"Auf den Assistenten"
"278"	"ID_100278"	"21"	"OS"	"A1"	"A1_VP08"	"SimpleTransitive"	"Den Assistenten"	"der Vorgesetzte"	"Er"	"Den Assistenten will der Vorgesetzte suchen"	"suchen"	"will"	"suchen"	"2"	"NP2"	"Er hat	Auf was bezieht sich das \"Er\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"er"	"O"	"S"	"Er hat eine wichtige Information für ihn."	"Auf Vorgesetzten"	"Er hat eine wichtige Nachricht für ihn."	"Auf Vorgesetzten"	"Er hat einen wichtigen Auftrag vergessen."	"Auf Vorgesetzten."	"Den Assistenten will der Vorgesetzte suchen. Er hat den Schlüssel verloren."	"Auf Vorgesetzten"	"Er hat den Assistenten gefunden."	"Auf Vorgesetzten"	"Er hat den Vorgesetzten nicht gefunden."	"Auf Assistenten"	"Er hat wichtige Unterlagen, die dringend benötigt werden."	"Das Er bezieht sich auf den Assistenten."	"Er hat eine wichtige Nachricht."	"Auf den Assistenten"	"Er hat eine wichtige Nachricht."	"Auf den Assistenten"	"Er hat sein Handy vergessen."	"Auf den Assistenten"	"Er hat einen wichtigen Auftrag erhalten."	"Auf Vorgesetzten"	"Er hat einen wichtigen Auftrag erhalten."	"Auf Vorgesetzten"	"Er hat eine wichtige Anfrage."	"Auf Vorgesetzten"
"279"	"ID_100279"	"21"	"OS"	"A1"	"A1_VP09"	"SimpleTransitive"	"Den Assistenten"	"der Vorgesetzte"	"Er"	"Den Assistenten will der Vorgesetzte suchen"	"suchen"	"will"	"suchen"	"2"	"NP1"	"Er hat	Auf was bezieht sich das \"Er\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"er"	"O"	"S"	"Er hat eine wichtige Information für ihn."	"Auf Vorgesetzten"	"Er hat eine wichtige Information für ihn."	"Auf Vorgesetzten"	"Er hat einen Fehler gemacht."	"Auf Vorgesetzten"	"Den Assistenten will der Vorgesetzte suchen. Er hat den Schlüssel verloren."	"Auf Vorgesetzten"	"Er hat den Vorgesetzten nicht gefunden."	"Auf Assistenten"	"Er hat den Vorgesetzten versehentlich ins Krankenhaus gebracht."	"Auf Assistenten"	"Er hat wichtige Unterlagen, die sofort benötigt werden."	"Das Er bezieht sich auf Assistenten."	"Er hat eine wichtige Nachricht."	"Auf den Assistenten"	"Er hat eine wichtige Information."	"Auf Assistenten"	"Er hat das Büro verlassen."	"Auf den Assistenten"	"Er hat einen wichtigen Auftrag erhalten."	"Auf Vorgesetzten"	"Er hat einen wichtigen Auftrag erhalten."	"Auf Vorgesetzten"	"Er hat einen wichtigen Bericht vergessen."	"Auf der Vorgesetzte"
"280"	"ID_100280"	"21"	"OS"	"A1"	"A1_VP10"	"SimpleTransitive"	"Den Assistenten"	"der Vorgesetzte"	"Er"	"Den Assistenten will der Vorgesetzte suchen"	"suchen"	"will"	"suchen"	"2"	"NP1"	"Er hat	Auf was bezieht sich das \"Er\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"er"	"O"	"S"	"Er hat eine wichtige Information für ihn."	"Auf Vorgesetzten"	"Er hat eine wichtige Nachricht für ihn."	"Auf Vorgesetzten"	"Er hat sich in seinem Büro eingeschlossen."	"Auf Vorgesetzten"	"Den Assistenten will der Vorgesetzte suchen. Er hat den Schlüssel verloren."	"Auf Vorgesetzten"	NA	NA	"Den Assistenten will der Vorgesetzte suchen. Er hat ihn zum Meeting vergessen."	"Auf Vorgesetzten"	"Er hat wichtige Unterlagen, die sofort benötigt werden."	"Das Er bezieht sich auf den Assistenten."	"Er hat eine wichtige Nachricht."	"Auf den Assistenten"	"Er hat eine wichtige Nachricht für ihn."	"Auf den Assistenten"	"Er hat das Büro nicht gefunden."	"Auf den Assistenten"	"Er hat einen wichtigen Auftrag erhalten."	"Auf Vorgesetzten"	"Er hat einen wichtigen Auftrag erhalten."	"Auf Vorgesetzten"	"Er hat seinen Schreibtisch überschüttet."	"Auf Vorgesetzten"
